Name,Code
Xã Công Chính,16369
Xã Công Bình,16372
Xã Yên Mỹ,16375
Thị trấn Rừng Thông,16378
Xã Đông Hoàng,16381
Xã Đông Ninh,16384
Xã Đông Khê,16387
Xã Đông Hòa,16390
Xã Đông Yên,16393
Xã Đông Minh,16399
Xã Đông Thanh,16402
Xã Đông Tiến,16405
Xã Đông Anh,16408
Xã Đông Thịnh,16414
Xã Đông Văn,16417
Xã Đông Phú,16420
Xã Đông Nam,16423
Xã Đông Quang,16426
Thị trấn Quảng Xương,16438
Xã Quảng Tân,16444
Xã Quảng Trạch,16447
Xã Quảng Phong,16450
Xã Quảng Đức,16453
Xã Quảng Định,16456
Xã Quảng Nhân,16462
Xã Quảng Ninh,16465
Xã Quảng Bình,16468
Xã Quảng Hợp,16471
Xã Quảng Văn,16474
Xã Quảng Long,16477
Xã Quảng Yên,16480
Xã Quảng Hòa,16483
Xã Quảng Lĩnh,16486
Xã Quảng Khê,16489
Xã Quảng Trung,16492
Xã Quảng Chính,16495
Xã Quảng Ngọc,16498
Xã Quảng Trường,16501
Xã Quảng Phúc,16504
Xã Quảng Vọng,16510
Xã Quảng Giao,16519
Xã Quảng Hải,16540
Xã Quảng Lưu,16543
Xã Quảng Lộc,16546
Xã Quảng Lợi,16549
Xã Quảng Nham,16552
Xã Quảng Thạch,16555
Xã Quảng Thái,16558
Thị trấn Tĩnh Gia,16561
Xã Hải Châu,16564
Xã Thanh Thủy,16567
Xã Thanh Sơn,16570
Xã Triêu Dương,16573
Xã Hải Ninh,16576
Xã Anh Sơn,16579
Xã Ngọc Lĩnh,16582
Xã Hải An,16585
Xã Hùng Sơn,16588
Xã Các Sơn,16591
Xã Tân Dân,16594
Xã Hải Lĩnh,16597
Xã Định Hải,16600
Xã Phú Sơn,16603
Xã Ninh Hải,16606
Xã Nguyên Bình,16609
Xã Hải Nhân,16612
Xã Hải Hòa,16615
Xã Bình Minh,16618
Xã Hải Thanh,16621
Xã Phú Lâm,16624
Xã Xuân Lâm,16627
Xã Trúc Lâm,16630
Xã Hải Bình,16633
Xã Tân Trường,16636
Xã Tùng Lâm,16639
Xã Tĩnh Hải,16642
Xã Mai Lâm,16645
Xã Trường Lâm,16648
Xã Hải Yến,16651
Xã Hải Thượng,16654
Xã Nghi Sơn,16657
Xã Hải Hà,16660
Phường Đông Vĩnh,16663
Phường Hà Huy Tập,16666
Phường Lê Lợi,16669
Phường Quán Bàu,16670
Phường Hưng Bình,16672
Phường Hưng Phúc,16673
Phường Hưng Dũng,16675
Phường Cửa Nam,16678
Phường Quang Trung,16681
Phường Đội Cung,16684
Phường Lê Mao,16687
Phường Trường Thi,16690
Phường Bến Thủy,16693
Phường Hồng Sơn,16696
Phường Trung Đô,16699
Xã Nghi Phú,16702
Xã Hưng Đông,16705
Xã Hưng Lộc,16708
Xã Hưng Hòa,16711
Phường Vinh Tân,16714
Xã Nghi Liên,17908
Xã Nghi Ân,17914
Xã Nghi Kim,17920
Xã Nghi Đức,17923
Xã Hưng Chính,18013
Phường Nghi Thuỷ,16717
Phường Nghi Tân,16720
Phường Thu Thuỷ,16723
Phường Nghi Hòa,16726
Phường Nghi Hải,16729
Phường Nghi Hương,16732
Phường Nghi Thu,16735
Phường Hoà Hiếu,16939
Phường Quang Phong,16993
Phường Quang Tiến,16994
Xã Nghĩa Hòa,17002
Phường Long Sơn,17003
Xã Nghĩa Tiến,17005
Xã Nghĩa Mỹ,17008
Xã Tây Hiếu,17011
Xã Nghĩa Thuận,17014
Xã Đông Hiếu,17017
Thị trấn Kim Sơn,16738
Xã Thông Thụ,16741
Xã Đồng Văn,16744
Xã Hạnh Dịch,16747
Xã Tiền Phong,16750
Xã Nậm Giải,16753
Xã Tri Lễ,16756
Xã Châu Kim,16759
Xã Mường Nọc,16762
Xã Quế Sơn,16763
Xã Châu Thôn,16765
Xã Nậm Nhoóng,16768
Xã Quang Phong,16771
Xã Căm Muộn,16774
Thị trấn Tân Lạc,16777
Xã Châu Bính,16780
Xã Châu Thuận,16783
Xã Châu Hội,16786
Xã Châu Nga,16789
Xã Châu Tiến,16792
Xã Châu Hạnh,16795
Xã Châu Thắng,16798
Xã Châu Phong,16801
Xã Châu Bình,16804
Xã Châu Hoàn,16807
Xã Diên Lãm,16810
Thị trấn Mường Xén,16813
Xã Mỹ Lý,16816
Xã Bắc Lý,16819
Xã Keng Đu,16822
Xã Đoọc Mạy,16825
Xã Huồi Tụ,16828
Xã Mường Lống,16831
Xã Na Loi,16834
Xã Nậm Cắn,16837
Xã Bảo Nam,16840
Xã Phà Đánh,16843
Xã Bảo Thắng,16846
Xã Hữu Lập,16849
Xã Tà Cạ,16852
Xã Chiêu Lưu,16855
Xã Mường Típ,16858
Xã Hữu Kiệm,16861
Xã Tây Sơn,16864
Xã Mường Ải,16867
Xã Na Ngoi,16870
Xã Nậm Càn,16873
Thị trấn Hòa Bình,16876
Xã Mai Sơn,16879
Xã Nhôn Mai,16882
Xã Hữu Khuông,16885
Xã Yên Tĩnh,16900
Xã Nga My,16903
Xã Xiêng My,16904
Xã Lưỡng Minh,16906
Xã Yên Hòa,16909
Xã Yên Na,16912
Xã Lưu Kiền,16915
Xã Thạch Giám,16918
Xã Xá Lượng,16921
Xã Tam Thái,16924
Xã Tam Đình,16927
Xã Yên Thắng,16930
Xã Tam Quang,16933
Xã Tam Hợp,16936
Thị trấn Nghĩa Đàn,16941
Xã Nghĩa Mai,16942
Xã Nghĩa Yên,16945
Xã Nghĩa Lạc,16948
Xã Nghĩa Lâm,16951
Xã Nghĩa Sơn,16954
Xã Nghĩa Lợi,16957
Xã Nghĩa Bình,16960
Xã Nghĩa Thọ,16963
Xã Nghĩa Minh,16966
Xã Nghĩa Phú,16969
Xã Nghĩa Hưng,16972
Xã Nghĩa Hồng,16975
Xã Nghĩa Thịnh,16978
Xã Nghĩa Trung,16981
Xã Nghĩa Hội,16984
Xã Nghĩa Tân,16987
Xã Nghĩa Thắng,16990
Xã Nghĩa Hiếu,16996
Xã Nghĩa Liên,16999
Xã Nghĩa Đức,17020
Xã Nghĩa An,17023
Xã Nghĩa Long,17026
Xã Nghĩa Lộc,17029
Xã Nghĩa Khánh,17032
Thị trấn Quỳ Hợp,17035
Xã Yên Hợp,17038
Xã Châu Tiến,17041
Xã Châu Hồng,17044
Xã Đồng Hợp,17047
Xã Châu Thành,17050
Xã Liên Hợp,17053
Xã Châu Lộc,17056
Xã Tam Hợp,17059
Xã Châu Cường,17062
Xã Châu Quang,17065
Xã Thọ Hợp,17068
Xã Minh Hợp,17071
Xã Nghĩa Xuân,17074
Xã Châu Thái,17077
Xã Châu Đình,17080
Xã Văn Lợi,17083
Xã Nam Sơn,17086
Xã Châu Lý,17089
Xã Hạ Sơn,17092
Xã Bắc Sơn,17095
Thị trấn Cầu Giát,17098
Xã Quỳnh Thắng,17101
Xã Quỳnh Tân,17119
Xã Quỳnh Châu,17122
Xã Tân Sơn,17140
Xã Quỳnh Văn,17143
Xã Ngọc Sơn,17146
Xã Quỳnh Tam,17149
Xã Quỳnh Hoa,17152
Xã Quỳnh Thạch,17155
Xã Quỳnh Bảng,17158
Xã Quỳnh Mỹ,17161
Xã Quỳnh Thanh,17164
Xã Quỳnh Hậu,17167
Xã Quỳnh Lâm,17170
Xã Quỳnh Đôi,17173
Xã Quỳnh Lương,17176
Xã Quỳnh Hồng,17179
Xã Quỳnh Yên,17182
Xã Quỳnh Bá,17185
Xã Quỳnh Minh,17188
Xã Quỳnh Diễn,17191
Xã Quỳnh Hưng,17194
Xã Quỳnh Giang,17197
Xã Quỳnh Ngọc,17200
Xã Quỳnh Nghĩa,17203
Xã An Hòa,17206
Xã Tiến Thủy,17209
Xã Sơn Hải,17212
Xã Quỳnh Thọ,17215
Xã Quỳnh Thuận,17218
Xã Quỳnh Long,17221
Xã Tân Thắng,17224
Thị trấn Con Cuông,17227
Xã Bình Chuẩn,17230
Xã Lạng Khê,17233
Xã Cam Lâm,17236
Xã Thạch Ngàn,17239
Xã Đôn Phục,17242
Xã Mậu Đức,17245
Xã Châu Khê,17248
Xã Chi Khê,17251
Xã Bồng Khê,17254
Xã Yên Khê,17257
Xã Lục Dạ,17260
Xã Môn Sơn,17263
Thị trấn Tân Kỳ,17266
Xã Tân Hợp,17269
Xã Tân Phú,17272
Xã Tân Xuân,17275
Xã Giai Xuân,17278
Xã Nghĩa Bình,17281
Xã Nghĩa Đồng,17284
Xã Đồng Văn,17287
Xã Nghĩa Thái,17290
Xã Nghĩa Hợp,17293
Xã Nghĩa Hoàn,17296
Xã Nghĩa Phúc,17299
Xã Tiên Kỳ,17302
Xã Tân An,17305
Xã Nghĩa Dũng,17308
Xã Tân Long,17311
Xã Kỳ Sơn,17314
Xã Hương Sơn,17317
Xã Kỳ Tân,17320
Xã Phú Sơn,17323
Xã Tân Hương,17325
Xã Nghĩa Hành,17326
Thị trấn Anh Sơn,17329
Xã Thọ Sơn,17332
Xã Thành Sơn,17335
Xã Bình Sơn,17338
Xã Tam Sơn,17341
Xã Đỉnh Sơn,17344
Xã Hùng Sơn,17347
Xã Cẩm Sơn,17350
Xã Đức Sơn,17353
Xã Tường Sơn,17356
Xã Hoa Sơn,17357
Xã Tào Sơn,17359
Xã Vĩnh Sơn,17362
Xã Lạng Sơn,17365
Xã Hội Sơn,17368
Xã Thạch Sơn,17371
Xã Phúc Sơn,17374
Xã Long Sơn,17377
Xã Khai Sơn,17380
Xã Lĩnh Sơn,17383
Xã Cao Sơn,17386
Thị trấn Diễn Châu,17389
Xã Diễn Lâm,17392
Xã Diễn Đoài,17395
Xã Diễn Trường,17398
Xã Diễn Yên,17401
Xã Diễn Hoàng,17404
Xã Diễn Hùng,17407
Xã Diễn Mỹ,17410
Xã Diễn Hồng,17413
Xã Diễn Phong,17416
Xã Diễn Hải,17419
Xã Diễn Tháp,17422
Xã Diễn Liên,17425
Xã Diễn Vạn,17428
Xã Diễn Kim,17431
Xã Diễn Kỷ,17434
Xã Diễn Xuân,17437
Xã Diễn Thái,17440
Xã Diễn Đồng,17443
Xã Diễn Bích,17446
Xã Diễn Hạnh,17449
Xã Diễn Ngọc,17452
Xã Diễn Quảng,17455
Xã Diễn Nguyên,17458
Xã Diễn Hoa,17461
Xã Diễn Thành,17464
Xã Diễn Phúc,17467
Xã Diễn Minh,17470
Xã Diễn Bình,17473
Xã Diễn Cát,17476
Xã Diễn Thịnh,17479
Xã Diễn Tân,17482
Xã Diễn Thắng,17485
Xã Diễn Thọ,17488
Xã Diễn Lợi,17491
Xã Diễn Lộc,17494
Xã Diễn Trung,17497
Xã Diễn An,17500
Xã Diễn Phú,17503
Thị trấn Yên Thành,17506
Xã Mã Thành,17509
Xã Tiến Thành,17510
Xã Lăng Thành,17512
Xã Tân Thành,17515
Xã Đức Thành,17518
Xã Kim Thành,17521
Xã Hậu Thành,17524
Xã Hùng Thành,17525
Xã Đô Thành,17527
Xã Thọ Thành,17530
Xã Quang Thành,17533
Xã Tây Thành,17536
Xã Phúc Thành,17539
Xã Hồng Thành,17542
Xã Đồng Thành,17545
Xã Phú Thành,17548
Xã Hoa Thành,17551
Xã Tăng Thành,17554
Xã Văn Thành,17557
Xã Thịnh Thành,17560
Xã Hợp Thành,17563
Xã Xuân Thành,17566
Xã Bắc Thành,17569
Xã Nhân Thành,17572
Xã Trung Thành,17575
Xã Long Thành,17578
Xã Minh Thành,17581
Xã Nam Thành,17584
Xã Vĩnh Thành,17587
Xã Lý Thành,17590
Xã Khánh Thành,17593
Xã Viên Thành,17596
Xã Đại Thành,17599
Xã Liên Thành,17602
Xã Bảo Thành,17605
Xã Mỹ Thành,17608
Xã Công Thành,17611
Xã Sơn Thành,17614
Thị trấn Đô Lương,17617
Xã Giang Sơn Đông,17619
Xã Giang Sơn Tây,17620
Xã Lam Sơn,17623
Xã Bồi Sơn,17626
Xã Hồng Sơn,17629
Xã Bài Sơn,17632
Xã Ngọc Sơn,17635
Xã Bắc Sơn,17638
Xã Tràng Sơn,17641
Xã Thượng Sơn,17644
Xã Hòa Sơn,17647
Xã Đặng Sơn,17650
Xã Đông Sơn,17653
Xã Nam Sơn,17656
Xã Lưu Sơn,17659
Xã Yên Sơn,17662
Xã Văn Sơn,17665
Xã Đà Sơn,17668
Xã Lạc Sơn,17671
Xã Tân Sơn,17674
Xã Thái Sơn,17677
Xã Quang Sơn,17680
Xã Thịnh Sơn,17683
Xã Trung Sơn,17686
Xã Xuân Sơn,17689
Xã Minh Sơn,17692
Xã Thuận Sơn,17695
Xã Nhân Sơn,17698
Xã Hiến Sơn,17701
Xã Mỹ Sơn,17704
Xã Trù Sơn,17707
Xã Đại Sơn,17710
Thị trấn Thanh Chương,17713
Xã Cát Văn,17716
Xã Thanh Nho,17719
Xã Hạnh Lâm,17722
Xã Thanh Sơn,17723
Xã Thanh Hòa,17725
Xã Phong Thịnh,17728
Xã Thanh Phong,17731
Xã Thanh Mỹ,17734
Xã Thanh Tiên,17737
Xã Thanh Hưng,17740
Xã Thanh Liên,17743
Xã Thanh Tường,17746
Xã Thanh Văn,17749
Xã Thanh Đồng,17752
Xã Thanh Ngọc,17755
Xã Thanh Hương,17758
Xã Ngọc Lâm,17759
Xã Thanh Lĩnh,17761
Xã Đồng Văn,17764
Xã Ngọc Sơn,17767
Xã Thanh Thịnh,17770
Xã Thanh An,17773
Xã Thanh Chi,17776
Xã Xuân Tường,17779
Xã Thanh Dương,17782
Xã Thanh Lương,17785
Xã Thanh Khê,17788
Xã Võ Liệt,17791
Xã Thanh Long,17794
Xã Thanh Thủy,17797
Xã Thanh Khai,17800
Xã Thanh Yên,17803
Xã Thanh Hà,17806
Xã Thanh Giang,17809
Xã Thanh Tùng,17812
Xã Thanh Lâm,17815
Xã Thanh Mai,17818
Xã Thanh Xuân,17821
Xã Thanh Đức,17824
Thị trấn Quán Hành,17827
Xã Nghi Văn,17830
Xã Nghi Yên,17833
Xã Nghi Tiến,17836
Xã Nghi Hưng,17839
Xã Nghi Đồng,17842
Xã Nghi Thiết,17845
Xã Nghi Lâm,17848
Xã Nghi Quang,17851
Xã Nghi Kiều,17854
Xã Nghi Mỹ,17857
Xã Nghi Phương,17860
Xã Nghi Thuận,17863
Xã Nghi Long,17866
Xã Nghi Xá,17869
Xã Nghi Hợp,17872
Xã Nghi Hoa,17875
Xã Nghi Khánh,17878
Xã Nghi Thịnh,17881
Xã Nghi Công Bắc,17884
Xã Nghi Công Nam,17887
Xã Nghi Thạch,17890
Xã Nghi Trung,17893
Xã Nghi Trường,17896
Xã Nghi Diên,17899
Xã Nghi Phong,17902
Xã Nghi Xuân,17905
Xã Nghi Vạn,17911
Xã Phúc Thọ,17917
Xã Nghi Thái,17926
Thị trấn Nam Đàn,17929
Xã Nam Hưng,17932
Xã Nam Nghĩa,17935
Xã Nam Thanh,17938
Xã Nam Anh,17941
Xã Nam Xuân,17944
Xã Nam Thái,17947
Xã Vân Diên,17950
Xã Nam Lĩnh,17953
Xã Nam Giang,17956
Xã Xuân Hòa,17959
Xã Hùng Tiến,17962
Xã Nam Thượng,17965
Xã Nam Tân,17968
Xã Kim Liên,17971
Xã Nam Lộc,17974
Xã Hồng Long,17977
Xã Xuân Lâm,17980
Xã Nam Cát,17983
Xã Khánh Sơn,17986
Xã Nam Phúc,17989
Xã Nam Cường,17992
Xã Nam Trung,17995
Xã Nam Kim,17998
Thị trấn Hưng Nguyên,18001
Xã Hưng Trung,18004
Xã Hưng Yên,18007
Xã Hưng Yên Bắc,18008
Xã Hưng Tây,18010
Xã Hưng Đạo,18016
Xã Hưng Mỹ,18019
Xã Hưng Thịnh,18022
Xã Hưng Lĩnh,18025
Xã Hưng Thông,18028
Xã Hưng Tân,18031
Xã Hưng Lợi,18034
Xã Hưng Thắng,18037
Xã Hưng Phúc,18040
Xã Hưng Long,18043
Xã Hưng Tiến,18046
Xã Hưng Xá,18049
Xã Hưng Châu,18052
Xã Hưng Xuân,18055
Xã Hưng Nhân,18058
Xã Hưng Phú,18061
Xã Hưng Khánh,18064
Xã Hưng Lam,18067
Xã Quỳnh Vinh,17104
Xã Quỳnh Lộc,17107
Phường Quỳnh Thiện,17110
Xã Quỳnh Lập,17113
Xã Quỳnh Trang,17116
Phường Mai Hùng,17125
Phường Quỳnh Dị,17128
Phường Quỳnh Xuân,17131
Phường Quỳnh Phương,17134
Xã Quỳnh Liên,17137
Phường Trần Phú,18070
Phường Nam Hà,18073
Phường Bắc Hà,18076
Phường Nguyễn Du,18077
Phường Tân Giang,18079
Phường Đại Nài,18082
Phường Hà Huy Tập,18085
Xã Thạch Trung,18088
Phường Thạch Quý,18091
Phường Thạch Linh,18094
Phường Văn Yên,18097
Xã Thạch Hạ,18100
Xã Thạch Môn,18103
Xã Thạch Đồng,18106
Xã Thạch Hưng,18109
Xã Thạch Bình,18112
Phường Bắc Hồng,18115
Phường Nam Hồng,18118
Phường Trung Lương,18121
Phường Đức Thuận,18124
Phường Đậu Liêu,18127
Xã Thuận Lộc,18130
Thị trấn Phố Châu,18133
Thị trấn  Tây Sơn,18136
Xã Sơn Hồng,18139
Xã Sơn Tiến,18142
Xã Sơn Lâm,18145
Xã Sơn Lễ,18148
Xã Sơn Thịnh,18151
Xã Sơn An,18154
Xã Sơn Giang,18157
Xã Sơn Lĩnh,18160
Xã Sơn Hòa,18163
Xã Sơn Tân,18166
Xã Sơn Mỹ,18169
Xã Sơn Tây,18172
Xã Sơn Ninh,18175
Xã Sơn Châu,18178
Xã Sơn Hà,18181
Xã Sơn Quang,18184
Xã Sơn Trung,18187
Xã Sơn Bằng,18190
Xã Sơn Bình,18193
Xã Sơn Kim 1,18196
Xã Sơn Kim 2,18199
Xã Sơn Trà,18202
Xã Sơn Long,18205
Xã Sơn Diệm,18208
Xã Sơn Thủy,18211
Xã Sơn Hàm,18214
Xã Sơn Phú,18217
Xã Sơn Phúc,18220
Xã Sơn Trường,18223
Xã Sơn Mai,18226
Thị trấn Đức Thọ,18229
Xã Đức Quang,18232
Xã Đức Vĩnh,18235
Xã Đức Châu,18238
Xã Đức Tùng,18241
Xã Trường Sơn,18244
Xã Liên Minh,18247
Xã Đức La,18250
Xã Yên Hồ,18253
Xã Đức Nhân,18256
Xã Tùng Ảnh,18259
Xã Bùi Xá,18262
Xã Đức Thịnh,18265
Xã Đức Yên,18268
Xã Đức Thủy,18271
Xã Thái Yên,18274
Xã Trung Lễ,18277
Xã Đức Hòa,18280
Xã Đức Long,18283
Xã Đức Lâm,18286
Xã Đức Thanh,18289
Xã Đức Dũng,18292
Xã Đức Lập,18295
Xã Đức An,18298
Xã Đức Lạc,18301
Xã Đức Đồng,18304
Xã Đức Lạng,18307
Xã Tân Hương,18310
Thị trấn Vũ Quang,18313
Xã Ân Phú,18316
Xã Đức Giang,18319
Xã Đức Lĩnh,18322
Xã Sơn Thọ,18325
Xã Đức Hương,18328
Xã Đức Bồng,18331
Xã Đức Liên,18334
Xã Hương Điền,18337
Xã Hương Minh,18340
Xã Hương Thọ,18343
Xã Hương Quang,18346
Thị trấn Nghi Xuân,18349
Thị trấn Xuân An,18352
Xã Xuân Hội,18355
Xã Xuân Trường,18358
Xã Xuân Đan,18361
Xã Xuân Phổ,18364
Xã Xuân Hải,18367
Xã Xuân Giang,18370
Xã Tiên Điền,18373
Xã Xuân Yên,18376
Xã Xuân Mỹ,18379
Xã Xuân Thành,18382
Xã Xuân Viên,18385
Xã Xuân Hồng,18388
Xã Cỗ Đạm,18391
Xã Xuân Liên,18394
Xã Xuân Lĩnh,18397
Xã Xuân Lam,18400
Xã Cương Gián,18403
Thị trấn Nghèn,18406
Xã Thiên Lộc,18415
Xã Thuần Thiện,18418
Xã Kim Lộc,18424
Xã Vượng Lộc,18427
Xã Thanh Lộc,18433
Xã Song Lộc,18436
Xã Thường Nga,18439
Xã Trường Lộc,18442
Xã Tùng Lộc,18445
Xã Yên Lộc,18451
Xã Phú Lộc,18454
Xã Khánh Lộc,18460
Xã Gia Hanh,18463
Xã Vĩnh Lộc,18466
Xã Tiến Lộc,18469
Xã Trung Lộc,18472
Xã Xuân Lộc,18475
Xã Thượng Lộc,18478
Xã Quang Lộc,18481
Xã Đồng Lộc,18484
Xã Mỹ Lộc,18487
Xã Sơn Lộc,18490
Thị trấn Hương Khê,18496
Xã Phương Mỹ,18499
Xã Hà Linh,18502
Xã Hương Thủy,18505
Xã Hòa Hải,18508
Xã Phương Điền,18511
Xã Phúc Đồng,18514
Xã Hương Giang,18517
Xã Lộc Yên,18520
Xã Hương Bình,18523
Xã Hương Long,18526
Xã Phú Gia,18529
Xã Gia Phố,18532
Xã Phú Phong,18535
Xã Hương Đô,18538
Xã Hương Vĩnh,18541
Xã Hương Xuân,18544
Xã Phúc Trạch,18547
Xã Hương Trà,18550
Xã Hương Trạch,18553
Xã Hương Lâm,18556
Xã Hương Liên,18559
Thị trấn Thạch Hà,18562
Xã Ngọc Sơn,18565
Xã Thạch Hải,18571
Xã Thạch Bàn,18574
Xã Thạch Kênh,18586
Xã Thạch Sơn,18589
Xã Thạch Liên,18592
Xã Thạch Đỉnh,18595
Xã Phù Việt,18601
Xã Thạch Khê,18604
Xã Thạch Long,18607
Xã Việt Xuyên,18610
Xã Thạch Tiến,18613
Xã Thạch Thanh,18616
Xã Thạch Trị,18619
Xã Thạch Lạc,18622
Xã Thạch Ngọc,18625
Xã Tượng Sơn,18628
Xã Thạch Văn,18631
Xã Thạch Vĩnh,18634
Xã Thạch Thắng,18637
Xã Thạch Lưu,18640
Xã Thạch Đài,18643
Xã Bắc Sơn,18646
Xã Thạch Hội,18649
Xã Thạch Tân,18652
Xã Thạch Lâm,18655
Xã Thạch Xuân,18658
Xã Thạch Hương,18661
Xã Nam Hương,18664
Xã Thạch Điền,18667
Thị trấn Cẩm Xuyên,18673
Thị trấn Thiên Cầm,18676
Xã Cẩm Hòa,18679
Xã Cẩm Dương,18682
Xã Cẩm Bình,18685
Xã Cẩm Yên,18688
Xã Cẩm Vĩnh,18691
Xã Cẩm Thành,18694
Xã Cẩm Quang,18697
Xã Cẩm Nam,18700
Xã Cẩm Huy,18703
Xã Cẩm Thạch,18706
Xã Cẩm Nhượng,18709
Xã Cẩm Thăng,18712
Xã Cẩm Duệ,18715
Xã Cẩm Phúc,18718
Xã Cẩm Lĩnh,18721
Xã Cẩm Quan,18724
Xã Cẩm Hà,18727
Xã Cẩm Lộc,18730
Xã Cẩm Hưng,18733
Xã Cẩm Thịnh,18736
Xã Cẩm Mỹ,18739
Xã Cẩm Trung,18742
Xã Cẩm Sơn,18745
Xã Cẩm Lạc,18748
Xã Cẩm Minh,18751
Xã Kỳ Xuân,18757
Xã Kỳ Bắc,18760
Xã Kỳ Phú,18763
Xã Kỳ Phong,18766
Xã Kỳ Tiến,18769
Xã Kỳ Giang,18772
Xã Kỳ Đồng,18775
Xã Kỳ Khang,18778
Xã Kỳ Văn,18784
Xã Kỳ Trung,18787
Xã Kỳ Thọ,18790
Xã Kỳ Tây,18793
Xã Kỳ Thượng,18799
Xã Kỳ Hải,18802
Xã Kỳ Thư,18805
Xã Kỳ Châu,18811
Xã Kỳ Tân,18814
Xã Kỳ Hợp,18826
Xã Kỳ Lâm,18838
Xã Kỳ Sơn,18844
Xã Kỳ Lạc,18850
Xã Tân Lộc,18409
Xã Hồng Lộc,18412
Xã Thịnh Lộc,18421
Xã An Lộc,18430
Xã Bình Lộc,18448
Xã Ích Hậu,18457
Xã Phù Lưu,18493
Xã Thạch Bằng,18568
Xã Thạch Mỹ,18577
Xã Thạch Kim,18580
Xã Thạch Châu,18583
Xã Hộ Độ,18598
Xã Mai Phụ,18670
Phường Sông Trí,18754
Xã Kỳ Ninh,18781
Xã Kỳ Lợi,18796
Xã Kỳ Hà,18808
Xã Kỳ Hưng,18817
Phường Kỳ Trinh,18820
Phường Kỳ Thịnh,18823
Xã Kỳ Hoa,18829
Phường Kỳ Phương,18832
Phường Kỳ Long,18835
Phường Kỳ Liên,18841
Xã Kỳ Nam,18847
Phường Hải Thành,18853
Phường Đồng Phú,18856
Phường Bắc Lý,18859
Phường Đồng Mỹ,18862
Phường Nam Lý,18865
Phường Hải Đình,18868
Phường Đồng Sơn,18871
Phường Phú Hải,18874
Phường Bắc Nghĩa,18877
Phường Đức Ninh Đông,18880
Xã Quang Phú,18883
Xã Lộc Ninh,18886
Xã Bảo Ninh,18889
Xã Nghĩa Ninh,18892
Xã Thuận Đức,18895
Xã Đức Ninh,18898
Thị trấn Quy Đạt,18901
Xã Dân Hóa,18904
Xã Trọng Hóa,18907
Xã Hóa Phúc,18910
Xã Hồng Hóa,18913
Xã Hóa Thanh,18916
Xã Hóa Tiến,18919
Xã Hóa Hợp,18922
Xã Xuân Hóa,18925
Xã Yên Hóa,18928
Xã Minh Hóa,18931
Xã Tân Hóa,18934
Xã Hóa Sơn,18937
Xã Quy Hóa,18940
Xã Trung Hóa,18943
Xã Thượng Hóa,18946
Thị trấn Đồng Lê,18949
Xã Hương Hóa,18952
Xã Kim Hóa,18955
Xã Thanh Hóa,18958
Xã Thanh Thạch,18961
Xã Thuận Hóa,18964
Xã Lâm Hóa,18967
Xã Lê Hóa,18970
Xã Sơn Hóa,18973
Xã Đồng Hóa,18976
Xã Ngư Hóa,18979
Xã Nam Hóa,18982
Xã Thạch Hóa,18985
Xã Đức Hóa,18988
Xã Phong Hóa,18991
Xã Mai Hóa,18994
Xã Tiến Hóa,18997
Xã Châu Hóa,19000
Xã Cao Quảng,19003
Xã Văn Hóa,19006
Xã Quảng Hợp,19012
Xã Quảng Kim,19015
Xã Quảng Đông,19018
Xã Quảng Phú,19021
Xã Quảng Châu,19024
Xã Quảng Thạch,19027
Xã Quảng Lưu,19030
Xã Quảng Tùng,19033
Xã Cảnh Dương,19036
Xã Quảng Tiến,19039
Xã Quảng Hưng,19042
Xã Quảng Xuân,19045
Xã Cảnh Hóa,19048
Xã Quảng Liên,19051
Xã Quảng Trường,19054
Xã Quảng Phương,19057
Xã Phù Hóa,19063
Xã Quảng Thanh,19072
Thị trấn Hoàn Lão,19111
Thị trấn NT Việt Trung,19114
Xã Xuân Trạch,19117
Xã Mỹ Trạch,19120
Xã Hạ Trạch,19123
Xã Bắc Trạch,19126
Xã Lâm Trạch,19129
Xã Thanh Trạch,19132
Xã Liên Trạch,19135
Xã Phúc Trạch,19138
Xã Cự Nẫm,19141
Xã Hải Trạch,19144
Xã Thượng Trạch,19147
Xã Sơn Lộc,19150
Xã Phú Trạch,19153
Xã Hưng Trạch,19156
Xã Đồng Trạch,19159
Xã Đức Trạch,19162
Xã Sơn Trạch,19165
Xã Vạn Trạch,19168
Xã Hoàn Trạch,19171
Xã Phú Định,19174
Xã Trung Trạch,19177
Xã Tây Trạch,19180
Xã Hòa Trạch,19183
Xã Đại Trạch,19186
Xã Nhân Trạch,19189
Xã Tân Trạch,19192
Xã Nam Trạch,19195
Xã Lý Trạch,19198
Thị trấn Quán Hàu,19201
Xã Trường Sơn,19204
Xã Lương Ninh,19207
Xã Vĩnh Ninh,19210
Xã Võ Ninh,19213
Xã Hải Ninh,19216
Xã Hàm Ninh,19219
Xã Duy Ninh,19222
Xã Gia Ninh,19225
Xã Trường Xuân,19228
Xã Hiền Ninh,19231
Xã Tân Ninh,19234
Xã Xuân Ninh,19237
Xã An Ninh,19240
Xã Vạn Ninh,19243
Thị trấn NT Lệ Ninh,19246
Thị trấn Kiến Giang,19249
Xã Hồng Thủy,19252
Xã Ngư Thủy Bắc,19255
Xã Hoa Thủy,19258
Xã Thanh Thủy,19261
Xã An Thủy,19264
Xã Phong Thủy,19267
Xã Cam Thủy,19270
Xã Ngân Thủy,19273
Xã Sơn Thủy,19276
Xã Lộc Thủy,19279
Xã Ngư Thủy Trung,19282
